#,Swift_BAT_name,BAT_ra,BAT_dec,SNR,COUNTERPART_NAME,OTHER_NAME,CTPT_RA,CTPT_DEC,Flux_BAT,FLUX_LO,FLUX_HI,CONTA,index_BAT,GAMM2,GAMM3,CHI_SQ_R,REDSHIF,LUM,ASSOC_STREN,CL2,Type_BAT
957,SWIFTJ1813.6-1753,273.364,-17.849,14.36,IGRJ18135-1751,,273.3629,-17.8489,40.69,38.03,43.05,0.0,1.92,1.74,2.10,0.70,,,,160,SNR
958,SWIFTJ1814.6-1709,273.632,-17.157,270.23,GX13+1,,273.6315,-17.1574,379.07,377.93,380.08,0.0,5.71,5.68,5.74,22.80,,,,190,LMXB
959,SWIFTJ1815.1-1208,273.776,-12.096,282.32,4U1812-12,,273.7758,-12.0964,674.61,672.05,676.88,0.0,2.06,2.05,2.07,117.00,,,,190,LMXB
960,SWIFTJ1816.0+4236,274.046,42.625,10.62,UGC11185NED02,,274.0487,42.6608,22.11,19.56,24.37,0.0,1.63,1.38,1.89,2.60,0.0412,43.94,,50,Sy2
961,SWIFTJ1815.8-1403,274.006,-14.036,1127.86,GX17+2,,274.0058,-14.0364,1545.54,1544.28,1546.63,0.0,5.34,5.33,5.34,1174.60,,,,190,LMXB
962,SWIFTJ1816.1+4951,274.052,49.865,43.18,AMHer,,274.0555,49.8678,49.02,47.46,50.35,0.0,3.11,3.01,3.22,5.40,,,,90,CV
963,SWIFTJ1817.4-2510,274.348,-25.166,9.15,IGRJ18173-2509,,274.3424,-25.1452,14.55,12.82,15.99,0.0,3.55,3.10,4.10,1.00,,,,90,CV
964,SWIFTJ1817.8-3301,274.334,-32.985,5.93,XTEJ1817-330,,274.4314,-33.0188,17.76,14.58,20.46,0.0,1.65,1.27,2.04,1.70,,,,190,LMXB
965,SWIFTJ1820.4-1433,275.148,-14.581,1.75,AXJ1820.5-1434,,275.1255,-14.5731,15.00,10.52,17.95,0.0,0.50,0.00,0.74,49.20,,,,180,HMXB
966,SWIFTJ1821.4-1320,275.332,-13.311,15.32,CXOUJ182119.7-131838,,275.3320,-13.3108,33.33,30.91,34.86,0.0,2.37,2.17,2.58,0.50,,,,180,HMXB
967,SWIFTJ1822.0+6421,275.435,64.323,16.85,H1821+643,,275.4888,64.3434,21.26,19.32,22.50,0.0,2.38,2.16,2.62,0.70,0.2970,45.78,,40,Sy1.2
968,SWIFTJ1821.6+5953,275.360,59.912,6.75,2MASXJ18212680+5955209,,275.3619,59.9225,10.09,7.87,11.50,0.0,2.05,1.60,2.57,1.10,0.0990,44.40,,50,Sy2
969,SWIFTJ1823.7-3023,275.918,-30.360,711.05,4U1820-30,,275.9186,-30.3611,949.01,947.91,950.14,0.0,5.20,5.19,5.22,335.20,,,,190,LMXB
970,SWIFTJ1824.3-5624,276.073,-56.378,18.07,IC4709,,276.0808,-56.3692,39.08,36.79,41.45,0.0,1.93,1.78,2.09,2.20,0.0169,43.40,,50,Sy2
971,SWIFTJ1824.2+1845,276.029,18.784,7.27,2MASXJ18241083+1846088,,276.0451,18.7691,14.10,11.87,16.39,0.0,2.03,1.60,2.54,0.50,0.0670,44.19,,50,Sy1.9
972,SWIFTJ1824.4-1425,276.099,-14.416,9.07,IGRJ18246-1425,,276.0990,-14.4154,18.63,16.84,20.47,0.0,2.80,2.48,3.18,1.20,,,,150,Pulsar
973,SWIFTJ1825.4+0000,276.341,-0.014,39.98,4U1822-000,,276.3421,-0.0122,50.35,49.34,51.39,0.0,5.51,5.30,5.74,1.20,,,,190,LMXB
974,SWIFTJ1825.7+7215,276.378,72.220,5.24,VIIZw800,,276.5897,72.1506,6.27,4.44,7.67,0.0,2.39,1.71,3.34,0.90,,,,70,UnknownAGN
975,SWIFTJ1825.7-3705,276.447,-37.105,379.69,4U1822-371,,276.4450,-37.1053,531.12,529.63,532.23,0.0,3.63,3.62,3.64,772.60,,,,190,LMXB
976,SWIFTJ1826.1-0710,276.497,-7.164,8.46,1RXSJ182557.5-071021,,276.4899,-7.1730,19.26,16.71,21.16,0.0,2.16,1.85,2.51,0.80,0.0370,43.79,,40,Sy1
977,SWIFTJ1826.2-1452,276.562,-14.848,9.42,RXJ1826.2-1450,,276.5630,-14.8480,32.69,29.62,34.97,0.0,1.62,1.37,1.87,0.50,,,,180,HMXB
978,SWIFTJ1826.8+3254,276.632,32.870,9.61,2MASXJ18263239+3251300,,276.6350,32.8583,16.72,14.70,19.05,0.0,2.11,1.79,2.46,0.70,0.0220,43.26,,50,Sy2
979,SWIFTJ1829.4-2346,277.367,-23.796,840.07,Ginga1826-24,,277.3675,-23.7913,1686.69,1684.61,1689.08,0.0,2.31,2.31,2.32,868.50,,,,190,LMXB
980,SWIFTJ1829.4+4846,277.403,48.737,6.69,3C380,,277.3820,48.7460,15.23,12.86,17.95,0.0,1.52,1.14,1.91,1.60,0.6920,46.51,,80,BeamedAGN
981,SWIFTJ1830.8+0928,277.701,9.488,5.81,2MASXJ18305065+0928414,,277.7110,9.4783,11.56,9.34,14.08,0.0,2.11,1.61,2.71,0.50,0.0190,42.97,,50,Sy2
982,SWIFTJ1833.7-1032,278.386,-10.566,36.97,SNRG21.5-00.9,,278.3833,-10.5600,74.49,72.13,77.30,0.0,2.26,2.17,2.35,0.50,,,,160,SNR
983,SWIFTJ1833.7-2105,278.424,-21.068,27.69,PKS1830-21,,278.4162,-21.0611,87.26,84.15,90.96,0.0,1.47,1.38,1.56,0.70,2.5000,48.64,,80,BeamedAGN
984,SWIFTJ1835.0+3240,278.755,32.693,45.32,3C382,,278.7641,32.6963,82.33,80.04,85.06,0.0,2.03,1.96,2.10,0.70,0.0579,44.82,,40,Sy1.2
985,SWIFTJ1835.6-3259,278.943,-32.986,89.95,XB1832-330,,278.9320,-32.9906,178.46,176.18,181.18,0.0,2.26,2.23,2.30,1.40,,,,190,LMXB
986,SWIFTJ1836.9-5924,279.261,-59.422,8.23,Fairall49,,279.2429,-59.4024,13.88,12.33,15.85,0.0,2.42,2.01,2.89,0.90,0.0202,43.11,,50,Sy1.9
987,SWIFTJ1837.9-0657,279.491,-6.909,25.53,PSRJ1838-0655,,279.5130,-6.9259,68.65,66.48,71.40,0.0,1.71,1.60,1.82,0.40,,,,150,Pulsar
988,SWIFTJ1838.4-6524,279.585,-65.429,56.93,ESO103-035,,279.5848,-65.4276,106.86,105.16,109.02,0.0,2.15,2.10,2.20,10.90,0.0133,43.63,,50,Sy1.9
989,SWIFTJ1839.1-5717,279.762,-57.281,9.01,SWIFTJ183905.82-571507.6,,279.7765,-57.2516,13.08,11.76,14.76,0.0,2.85,2.39,3.43,0.70,,,,50,Sy2
990,SWIFTJ1840.0+0501,279.989,5.036,248.29,SerX-1,,279.9896,5.0358,293.15,292.39,294.11,0.0,5.90,5.86,5.94,24.30,,,,190,LMXB
991,SWIFTJ1840.9-0536,280.205,-5.654,11.14,AXJ1841.0-0535,,280.2518,-5.5963,25.29,22.74,28.00,0.0,1.91,1.61,2.23,1.20,,,,180,HMXB
992,SWIFTJ1841.2-0458,280.328,-4.937,29.80,1E1841-045,,280.3306,-4.9364,106.80,103.70,110.10,0.0,1.33,1.25,1.40,2.50,,,,150,Pulsar
993,SWIFTJ1842.5-1124,280.522,-11.474,22.25,SWIFTJ1842.2-1124,,280.5729,-11.4172,50.26,47.88,52.78,0.0,2.03,1.90,2.17,1.40,,,,12,U2
994,SWIFTJ1842.0+7945,280.553,79.774,62.38,3C390.3,,280.5375,79.7714,102.87,100.91,104.95,0.0,1.99,1.94,2.04,0.50,0.0561,44.89,,40,Sy1.5
995,SWIFTJ1844.5-6221,281.212,-62.389,21.14,Fairall51,,281.2249,-62.3648,36.51,34.12,38.82,0.0,2.28,2.14,2.44,3.60,0.0142,43.22,,40,Sy1.5
996,SWIFTJ1844.9-0435,281.232,-4.580,19.26,AXJ1845.0-0433,,281.2588,-4.5653,34.51,32.10,36.85,0.0,2.49,2.30,2.69,1.80,,,,180,HMXB
997,SWIFTJ1845.7+0052,281.415,0.891,32.82,Ginga1843+009,,281.4039,0.8637,61.55,59.09,63.93,0.0,2.41,2.31,2.51,2.60,,,,180,HMXB
998,SWIFTJ1845.4+7211,281.372,72.203,7.72,CGCG341-006,,281.3593,72.1838,9.07,7.37,10.76,0.0,2.72,2.24,3.35,0.10,0.0463,43.66,,50,Sy2
999,SWIFTJ1846.5-0257,281.592,-2.976,19.17,AXJ1846.4-0258,,281.6020,-2.9740,48.62,45.84,50.88,0.0,1.77,1.61,1.93,1.00,,,,150,Pulsar
1000,SWIFTJ1852.2+8424A,283.251,84.347,4.75,SWIFTJ185024.2+842240,,282.6010,84.3778,3.79,1.12,5.95,0.0,3.54,1.26,0.00,0.40,,,,40,Sy1
1001,SWIFTJ1852.2+8424B,282.350,84.474,7.80,1RXSJ184642.2+842506,,281.7184,84.4184,8.92,3.26,13.64,0.0,1.33,0.00,6.09,0.30,,,,40,Sy1
1002,SWIFTJ1848.0-7832,282.010,-78.543,7.71,2MASXJ18470283-7831494,,281.7618,-78.5304,11.16,9.22,12.78,0.0,2.37,1.93,2.90,0.90,0.0741,44.18,,50,Sy1.9
1003,SWIFTJ1848.2-0310,282.075,-3.174,46.16,IGRJ18483-0311,,282.0750,-3.1617,79.14,77.31,81.63,0.0,2.62,2.54,2.70,5.30,,,,180,HMXB
1004,SWIFTJ1848.4+0040,282.125,0.662,6.35,NOVAAql1918,,282.2275,0.5841,8.71,7.26,10.71,0.0,3.25,2.57,4.16,0.60,,,,170,Nova
1005,SWIFTJ1848.5-0046,282.113,-0.747,10.65,IGRJ18485-0047,,282.1056,-0.7764,21.08,19.02,23.88,0.0,2.29,1.98,2.64,0.50,,,,70,UnknownAGN
1006,SWIFTJ1849.1-0005,282.244,-0.024,13.38,IGRJ18490-0000,,282.2570,-0.0219,33.83,31.38,37.15,0.0,1.81,1.61,2.02,0.70,,,,150,Pulsar
1007,SWIFTJ1852.8+3002,283.187,30.076,6.29,GALEXASCJ185249.68+300425.8,,283.2070,30.0738,10.77,8.34,12.74,0.0,2.21,1.75,2.77,0.70,,,,12,U2
1008,SWIFTJ1853.0-0843,283.271,-8.706,74.92,4U1850-086,,283.2703,-8.7057,140.77,138.21,142.90,0.0,2.33,2.28,2.38,2.60,,,,190,LMXB
1009,SWIFTJ1856.5-7851,283.778,-78.875,6.23,ESO025-G002,,283.6679,-78.8984,9.56,7.02,11.60,0.0,2.14,1.55,2.94,0.70,0.0289,43.26,,50,Sy1.9
1010,SWIFTJ1855.0-3110,283.758,-31.161,83.32,V1223Sgr,,283.7593,-31.1635,128.46,126.45,130.12,0.0,2.97,2.92,3.02,18.60,,,,90,CV
1011,SWIFTJ1855.5+0516,283.834,5.183,4.47,SWIFTJ1855.5+0516,,283.8611,5.3336,9.06,6.42,11.16,0.0,1.99,1.20,2.95,0.80,,,,11,U1
1012,SWIFTJ1855.5-0237,283.879,-2.605,123.98,XTEJ1855-026,,283.8767,-2.6046,210.97,208.84,212.68,0.0,2.58,2.55,2.61,47.30,,,,180,HMXB
1013,SWIFTJ1856.1+1539,283.995,15.629,17.30,2MASXJ18560128+1538059,,284.0021,15.6320,33.45,31.10,35.34,0.0,2.12,1.94,2.32,0.70,0.0840,44.77,,40,Sy1.2
1014,SWIFTJ1856.8+0519,284.209,5.397,8.07,XTEJ1856+053,,284.1786,5.3094,19.61,16.76,21.89,0.0,1.81,1.46,2.19,1.60,,,,180,HMXB
1015,SWIFTJ1856.6-5443,284.208,-54.718,8.50,2MASXJ18564935-5442298,,284.2058,-54.7083,16.87,14.89,19.05,0.0,2.15,1.81,2.53,0.50,0.0563,44.11,,50,Sy1.9
1016,SWIFTJ1856.2-7829,284.370,-78.500,13.16,2MASXJ18570768-7828212,,284.2823,-78.4725,23.58,21.58,25.77,0.0,1.97,1.73,2.23,1.70,0.0420,43.99,,40,Sy1
1017,SWIFTJ1858.9+0329,284.693,3.424,8.40,XTEJ1858+034,,284.6790,3.4340,11.72,10.57,13.10,0.0,3.82,3.27,4.54,0.90,,,,180,HMXB
1018,SWIFTJ1900.2-2455,285.039,-24.919,277.74,HETEJ1900.1-2455,,285.0360,-24.9205,526.21,524.26,528.32,0.0,2.32,2.31,2.33,33.20,,,,190,LMXB
1019,SWIFTJ1901.6+0129,285.419,1.445,29.48,XTEJ1901+014,,285.4208,1.4385,57.76,55.64,60.34,0.0,2.26,2.15,2.37,0.90,,,,180,HMXB
1020,SWIFTJ1903.9+3349,285.970,33.816,10.24,UGC11397,,285.9548,33.8447,20.35,18.12,23.04,0.0,1.80,1.50,2.11,1.10,0.0151,43.02,,50,Sy2
1021,SWIFTJ1905.4+4231,286.353,42.506,7.24,CGCG229-015,,286.3581,42.4610,10.56,8.77,12.74,0.0,2.31,1.87,2.84,0.70,0.0279,43.27,,40,Sy1
1022,SWIFTJ1907.3-2050,286.805,-20.799,9.68,V1082Sgr,,286.8411,-20.7808,12.30,11.01,13.83,0.0,3.88,3.25,4.69,1.50,,,,90,CV
1023,SWIFTJ1909.6+0948,287.408,9.830,105.44,4U1907+09,,287.4079,9.8303,166.19,164.55,168.03,0.0,3.59,3.54,3.63,163.10,,,,180,HMXB
1024,SWIFTJ1910.8+0739,287.700,7.596,129.01,4U1908+075,,287.7000,7.5961,260.95,258.81,263.34,0.0,2.66,2.63,2.68,41.10,,,,180,HMXB
1025,SWIFTJ1911.2+0036,287.809,0.593,100.72,AqlX-1,,287.8167,0.5850,159.69,157.59,162.06,0.0,2.66,2.62,2.71,10.10,,,,190,LMXB
1026,SWIFTJ1912.0+0500,287.957,4.982,84.01,SS433,,287.9565,4.9827,141.89,139.91,144.12,0.0,2.83,2.78,2.88,11.20,,,,180,HMXB
1027,SWIFTJ1913.3-5010,288.305,-50.165,6.82,ESO231-G026,,288.3115,-50.1829,16.86,13.74,20.16,0.0,1.73,1.36,2.13,1.10,0.0625,44.20,,50,Sy2
1028,SWIFTJ1914.0+0951,288.516,9.878,42.89,IGRJ19140+0951,,288.5176,9.8829,54.24,51.40,57.24,0.0,2.12,2.01,2.23,22.50,,,,180,HMXB
1029,SWIFTJ1915.3+1057,288.798,10.946,2706.96,GRS1915+105,,288.7983,10.9456,4699.44,4697.37,4701.61,0.0,3.09,3.09,3.09,64.90,,,,190,LMXB
1030,SWIFTJ1918.6-0516,289.700,-5.234,119.06,4U1916-053,,289.6995,-5.2381,205.04,202.52,207.70,0.0,2.53,2.50,2.56,1.60,,,,190,LMXB
1031,SWIFTJ1919.4-2958,289.869,-29.968,8.49,PKS1916-300,,289.8667,-29.9694,15.53,13.08,18.13,0.0,2.46,2.11,2.87,0.90,0.1668,45.08,,50,Sy1.9
1032,SWIFTJ1921.1-5842,290.332,-58.696,30.89,ESO141-G055,,290.3090,-58.6703,58.77,56.22,61.07,0.0,2.06,1.96,2.17,4.20,0.0360,44.25,,40,Sy1.2
1033,SWIFTJ1921.1+4356,290.269,43.968,31.25,ABELL2319,,290.1889,43.9619,31.81,30.56,32.95,0.0,3.63,3.46,3.83,0.80,,,,30,GalaxyCluster
1034,SWIFTJ1922.7-1716,290.667,-17.286,27.52,SWIFTJ1922.7-1716,,290.6542,-17.2842,55.74,53.09,58.12,0.0,2.19,2.07,2.31,2.30,,,,190,LMXB
1035,SWIFTJ1924.5+5014,291.146,50.232,10.54,CHCyg,,291.1378,50.2414,11.30,10.10,12.44,0.0,3.70,3.26,4.22,2.40,,,,100,Symbioticstar
1036,SWIFTJ1925.0+5041,291.270,50.711,6.11,2MASXJ19250215+5043134,,291.2591,50.7204,11.96,9.94,14.46,0.0,1.77,1.35,2.22,1.60,,,,40,Sy1
1037,SWIFTJ1926.9+4140,291.625,41.563,8.08,2MASXJ19263018+4133053,,291.6258,41.5514,10.11,8.63,11.93,0.0,2.65,2.15,3.29,0.70,0.0710,44.09,,50,Sy2
1038,SWIFTJ1928.0+7356,292.110,73.941,8.65,4C+73.18,,291.9520,73.9670,11.04,9.57,12.84,0.0,2.50,2.08,3.03,0.90,0.3021,45.51,,80,BeamedAGN
1039,SWIFTJ1929.8+1821,292.517,18.320,13.73,SWIFTJ192955.7+181839,,292.4821,18.3107,18.42,17.05,20.11,0.0,3.24,2.92,3.60,1.60,,,,180,HMXB
1040,SWIFTJ1930.5+3414,292.553,34.201,13.18,2MASXJ19301380+3410495,,292.5575,34.1805,26.19,23.82,28.46,0.0,1.84,1.63,2.06,2.10,0.0629,44.40,,40,Sy1.5
1041,SWIFTJ1933.9+3258,293.461,32.907,12.55,2MASSJ19334715+3254259,,293.4483,32.9061,21.85,19.71,23.90,0.0,2.12,1.88,2.39,0.80,0.0578,44.24,,40,Sy1.2
1042,SWIFTJ1937.5-0613,294.384,-6.219,14.79,2MASXJ19373299-0613046,,294.3880,-6.2180,25.15,22.98,27.24,0.0,2.53,2.28,2.81,1.10,0.0103,42.77,,40,Sy1.5
1043,SWIFTJ1938.1-5108,294.563,-51.176,9.51,2MASXJ19380437-5109497,,294.5183,-51.1638,17.49,15.28,19.61,0.0,2.17,1.84,2.55,0.40,0.0400,43.81,,40,Sy1.2
1044,SWIFTJ1940.3-1028,295.050,-10.421,32.08,V1432Aql,,295.0478,-10.4236,48.63,46.87,50.54,0.0,2.99,2.86,3.13,3.50,,,,90,CV
1045,SWIFTJ1940.4-3015,295.051,-30.251,11.08,IGRJ19405-3016,,295.0629,-30.2644,24.92,22.40,27.66,0.0,1.89,1.61,2.18,0.70,0.0520,44.20,,40,Sy1.2
1046,SWIFTJ1942.6-1024,295.662,-10.321,28.50,NGC6814,,295.6694,-10.3235,64.47,61.83,67.32,0.0,1.96,1.85,2.07,2.00,0.0052,42.59,,40,Sy1.5
1047,SWIFTJ1943.5+2120,295.983,21.309,14.50,SWIFTJ1943536.21+211822.9,,295.9842,21.3064,27.60,25.34,30.05,0.0,2.11,1.88,2.36,1.10,,,,80,BeamedAGN
1048,SWIFTJ1945.6+2722,296.420,27.372,42.74,XTEJ1946+275,,296.4140,27.3654,53.84,52.51,55.09,0.0,3.39,3.28,3.51,7.70,,,,180,HMXB
1049,SWIFTJ1947.3+4447,296.809,44.839,14.18,2MASXJ19471938+4449425,,296.8307,44.8284,23.51,21.56,25.33,0.0,2.15,1.93,2.39,1.10,0.0539,44.21,,50,Sy2
1050,SWIFTJ1949.5+3012,297.393,30.192,21.39,KS1947+300,,297.3771,30.2067,32.82,31.07,34.47,0.0,2.59,2.42,2.78,0.80,,,,180,HMXB
1051,SWIFTJ1952.4+0237,298.068,2.476,11.34,3C403,,298.0660,2.5070,29.65,26.78,32.35,0.0,1.58,1.33,1.84,1.00,0.0590,44.39,,50,Sy2
1052,SWIFTJ1953.0+3256,298.262,32.893,5.65,SNRG068.8+02.6,,298.2310,32.9296,9.21,7.26,10.99,0.0,2.27,1.69,3.07,1.00,,,,160,SNR
1053,SWIFTJ1955.8+3203,298.927,32.086,187.78,4U1954+31,,298.9264,32.0970,271.20,269.85,273.65,0.0,2.83,2.81,2.85,99.20,,,,190,LMXB
1054,SWIFTJ1958.4+3510,299.591,35.201,8332.89,CygX-1,,299.5903,35.2016,17234.20,17232.30,17237.60,0.0,1.90,1.90,1.90,17727.80,,,,180,HMXB
1055,SWIFTJ1958.3+3233,299.558,32.577,9.70,V2306Cyg,,299.5604,32.5450,13.62,12.32,16.02,0.0,2.92,2.54,3.37,2.00,,,,90,CV
1056,SWIFTJ1959.3+1143,299.845,11.706,18.45,4U1957+115,,299.8509,11.7090,28.07,26.54,30.87,0.0,2.70,2.47,2.96,0.90,,,,190,LMXB
1057,SWIFTJ1959.4+4044,299.884,40.735,75.74,CygnusA,,299.8682,40.7339,145.23,142.63,147.68,0.0,1.95,1.90,1.99,7.50,0.0561,45.04,,50,Sy2
1058,SWIFTJ1959.6+6507,299.973,65.158,23.06,QSOB1959+650,,299.9994,65.1485,29.03,27.20,30.75,0.0,2.67,2.49,2.85,1.40,0.0470,44.18,,80,BeamedAGN
1059,SWIFTJ2000.6+3210,300.100,32.185,27.50,SWIFTJ2000522.0+320731,,300.0913,32.1894,44.75,42.51,46.85,0.0,2.48,2.35,2.61,1.60,,,,180,HMXB
1060,SWIFTJ2001.0-1811,300.245,-18.170,10.50,2MASXJ20005575-1810274,,300.2321,-18.1743,24.69,21.49,27.70,0.0,1.91,1.63,2.20,1.30,0.0373,43.90,,50,Sy1.9
1061,SWIFTJ2006.4+3645,301.561,36.754,8.68,SWIFTJ200622.36+364140.9,,301.5946,36.6944,14.39,12.08,16.59,0.0,2.28,1.93,2.67,1.10,,,,12,U2
1062,SWIFTJ2006.5+5619,301.626,56.323,8.05,2MASXJ20063331+5620364,,301.6389,56.3435,11.82,9.76,13.80,0.0,2.29,1.92,2.73,1.20,0.0430,43.71,,50,Sy2
1063,SWIFTJ2007.0-3433,301.718,-34.532,10.36,ESO399-20,,301.7380,-34.5480,19.69,17.01,22.23,0.0,2.20,1.88,2.57,1.80,0.0249,43.44,,40,Sy1.2
1064,SWIFTJ2009.0-6103,302.197,-61.098,26.70,NGC6860,,302.1954,-61.1002,51.52,48.89,54.02,0.0,2.05,1.93,2.17,1.00,0.0149,43.41,,50,Sy1.9
1065,SWIFTJ2009.6-4851,302.477,-48.866,3.94,PKS2005-489,,302.3558,-48.8316,6.03,2.96,8.64,0.0,2.42,1.59,3.67,0.70,0.0710,43.87,,80,BeamedAGN
1066,SWIFTJ2010.6-2521,302.670,-25.343,5.00,1RXSJ201020.0-252356,,302.5825,-25.3997,10.83,6.72,14.50,0.0,1.77,1.13,2.50,0.40,,,,80,BeamedAGN
1067,SWIFTJ2010.7+4801,302.612,47.964,6.15,2MASXJ20101740+4800214,,302.5725,48.0059,14.52,10.91,17.74,0.0,1.56,1.17,1.96,1.10,0.0255,43.33,,50,Sy2
1068,SWIFTJ2011.5-1544,302.833,-15.750,7.15,PKS2008-159,,302.8155,-15.7778,12.60,9.33,15.52,0.0,2.41,1.86,3.13,0.60,1.1800,47.00,,80,BeamedAGN
1069,SWIFTJ2012.0-5648,303.093,-56.867,7.40,ABELL3667,,303.1254,-56.8165,8.28,7.05,9.37,0.0,4.21,3.44,5.28,0.50,,,,30,GalaxyCluster
1070,SWIFTJ2015.2+2526,303.725,25.406,4.69,2MASXJ20145928+2523010,,303.7470,25.3836,10.55,7.64,13.04,0.0,1.71,1.00,2.53,0.50,0.0453,43.71,,50,Sy2
1071,SWIFTJ2015.9+3715,303.894,37.212,10.06,QSOB2013+370,,303.8700,37.1830,18.18,15.76,20.23,0.0,2.13,1.81,2.49,0.70,,,,80,BeamedAGN
1072,SWIFTJ2018.4-5539,304.546,-55.653,14.17,PKS2014-55,,304.5050,-55.6590,28.74,25.96,31.09,0.0,1.92,1.69,2.16,0.70,0.0600,44.39,,50,Sy2
1073,SWIFTJ2018.8+4041,304.673,40.678,13.71,2MASXJ20183871+4041003,,304.6613,40.6834,26.22,24.14,28.22,0.0,2.03,1.83,2.25,1.80,0.0144,43.09,,50,Sy2
1074,SWIFTJ2021.9+4400,305.467,44.011,6.43,2MASXJ20214907+4400399,,305.4544,44.0110,14.80,12.47,17.03,0.0,1.70,1.32,2.10,1.10,0.0170,42.98,,50,Sy2
1075,SWIFTJ2024.0-0246,305.953,-2.717,5.06,1RXSJ202400.8-024527,,306.0075,-2.7596,9.69,7.22,12.03,0.0,2.08,1.39,3.10,1.00,,,,12,U2
1076,SWIFTJ2027.1-0220,306.734,-2.297,6.63,IIZw083,,306.7328,-2.2775,15.03,12.42,17.52,0.0,1.94,1.46,2.50,0.70,0.0291,43.47,,50,Sy2
1077,SWIFTJ2028.5+2543,307.138,25.734,31.35,MCG+04-48-002,,307.1461,25.7333,75.09,71.71,77.92,0.0,1.68,1.60,1.77,2.50,0.0139,43.51,,50,Sy2
1078,SWIFTJ2029.4-6149,307.402,-61.787,6.24,2MASXJ20293125-6149087,,307.3802,-61.8191,14.86,11.58,17.63,0.0,1.74,1.33,2.16,1.60,,,,70,UnknownAGN
1079,SWIFTJ2030.2-7532,307.663,-75.526,8.63,IRAS20247-7542,,307.6736,-75.5452,12.87,10.36,15.00,0.0,2.24,1.89,2.64,1.60,0.1143,44.64,,50,Sy1.9
1080,SWIFTJ2032.2+3738,308.063,37.638,540.61,EXO2030+375,,308.0633,37.6375,784.45,782.27,786.28,0.0,2.70,2.70,2.71,656.80,,,,180,HMXB
1081,SWIFTJ2032.5+4055,308.108,40.958,1892.57,CygX-3,,308.1074,40.9578,2467.88,2465.95,2469.50,0.0,3.00,3.00,3.01,4339.80,,,,180,HMXB
1082,SWIFTJ2033.4+2147,308.384,21.762,15.34,4C+21.55,,308.3835,21.7729,30.81,27.92,33.66,0.0,2.01,1.82,2.22,1.10,0.1735,45.41,,40,Sy1
1083,SWIFTJ2034.0-0943,308.666,-9.505,3.26,SWIFTJ2034.0-0943,,308.5070,-9.6768,2.08,0.95,3.42,0.0,5.79,1.32,0.00,1.20,,,,11,U1
1084,SWIFTJ2035.2+2604,308.783,26.029,5.69,2MASXJ20350566+2603301,,308.7735,26.0583,12.96,9.82,16.06,0.0,1.74,1.25,2.28,0.90,0.0480,43.85,,40,Sy1.5
1085,SWIFTJ2035.6-5013,308.870,-50.217,5.83,ESO234-G050,,308.9912,-50.1923,10.78,7.87,13.64,0.0,2.08,1.54,2.72,1.50,0.0088,42.27,,50,Sy2
1086,SWIFTJ2037.2+4151,309.263,41.859,12.99,SSTSL2J203705.58+415005.3,,309.2733,41.8348,13.57,12.46,14.34,0.0,5.24,4.65,5.99,1.00,,,,80,BeamedAGN
1087,SWIFTJ2040.2-5126,310.036,-51.440,6.39,ESO234-IG063,,310.0656,-51.4297,12.12,8.93,14.07,0.0,2.00,1.43,2.72,0.90,0.0537,43.92,,50,Sy2
1088,SWIFTJ2042.3+7507,310.668,75.133,34.33,4C+74.26,,310.6554,75.1340,51.18,48.82,52.62,0.0,2.18,2.09,2.28,3.40,0.1040,45.15,,40,Sy1
1089,SWIFTJ2044.0+2832,311.028,28.554,10.30,RXJ2044.0+2833,,311.0188,28.5534,16.63,14.03,18.22,0.0,2.31,1.96,2.73,0.30,0.0500,43.99,,40,Sy1.2
1090,SWIFTJ2044.2-1045,311.049,-10.733,47.96,Mrk509,,311.0406,-10.7235,100.14,96.96,102.67,0.0,2.08,2.01,2.15,3.10,0.0344,44.44,,40,Sy1.2
1091,SWIFTJ2048.4+3815,312.115,38.250,4.20,1RXSJ204826.8+381120,,312.1117,38.1904,7.12,4.66,9.18,0.0,2.06,1.27,3.18,0.60,,,,12,U2
1092,SWIFTJ2052.0-5704,313.016,-57.069,33.58,IC5063,,313.0098,-57.0688,67.76,64.82,70.09,0.0,1.90,1.80,1.99,0.90,0.0114,43.29,,50,Sy2
1093,SWIFTJ2056.0-4713,313.824,-47.165,12.76,PKS2052-47,,314.0682,-47.2466,18.27,15.45,20.50,0.0,2.19,1.83,2.60,0.60,1.4890,47.41,,80,BeamedAGN
1094,SWIFTJ2056.8+4939,314.202,49.665,9.14,RXJ2056.6+4940,,314.1780,49.6685,13.01,10.99,14.71,0.0,2.62,2.24,3.08,0.50,,,,80,BeamedAGN
1095,SWIFTJ2059.6+4301A,314.927,43.035,6.21,SWIFTJ205915.84+430109.5,,314.8146,43.0190,3.40,0.85,5.42,0.0,3.23,1.46,0.00,0.70,,,,12,U2
1096,SWIFTJ2059.6+4301B,315.102,43.013,4.17,SWIFTJ210001.06+430209.6,,315.0042,43.0358,10.39,5.37,14.62,0.0,1.45,0.00,2.93,0.20,,,,12,U2
1097,SWIFTJ2102.6-2810,315.669,-28.162,8.58,SWIFTJ2102.6-2810,,315.5990,-28.1749,16.54,13.40,19.20,0.0,2.16,1.75,2.66,0.30,,,,11,U1
